"","patch","area_m2","longitude","latitude"
"78",111,4482.09341561046,658027.020472833,5212562.83695262
"79",114,24.0057311841229,658689.415022641,5212580.81400567
"80",115,62.0147774584184,658753.890174998,5212580.19842376
"81",116,9.00214314588811,658769.504221818,5212581.7306582
"82",117,1832.43353418523,658972.89521016,5212541.02713729
"83",120,409.096857029566,658950.226504624,5212564.82138345
"84",123,32.0076035832753,658859.167038847,5212577.2619771
"85",129,35.0083601766091,658688.069686011,5212573.87363648
"86",130,108.02573016964,658768.772686758,5212565.94386456
"87",131,12.0029472777387,657826.935186753,5212573.73078154
"88",132,37.0087854154699,658865.430166487,5212568.27140625
"89",133,208.049051580892,659077.166178484,5212561.96173222
"90",135,9.0021308081923,658970.518944415,5212565.73090488
"91",136,9.00214412552305,658758.503416104,5212563.73093572
"92",137,1154.28349472818,657814.792182997,5212549.50238559
"93",138,2103.51188632808,658104.814549961,5212495.65590349
"94",139,31.0073357278015,658966.679953565,5212560.18260333
"95",142,4628.10560200625,658676.865061608,5212481.81302861
"96",144,9.00215768348426,658581.490451428,5212558.7310128
"97",147,53.0126187931164,658787.184762048,5212555.65558852
"98",148,83.0196696954081,658931.431744265,5212552.18894499
"99",149,256.062523573142,657999.029822453,5212549.43037495
"100",151,45.0106774798187,658891.913187221,5212547.93117931
"101",153,9.00220895069651,657842.436322078,5212543.73124407
"102",154,83.01993604374,658520.522130603,5212541.899947
"103",155,9.00221209554002,657800.433245714,5212542.73125948
"104",156,16.0038392556598,658543.987704675,5212541.23128261
"105",157,153.036021609936,659126.353887395,5212535.94051451
"106",161,9.00216296408325,658497.484298701,5212535.73136741
"107",162,2089.50440606283,658351.707705114,5212474.4522739
"108",163,68.0163272850041,658535.178235928,5212526.83444575
"109",164,21.0050399397733,658543.059065232,5212518.0173548
"110",165,82.0196804605366,658540.69478057,5212509.87810747
"111",166,40.0096041860234,658522.786151844,5212508.63178522
"112",167,55.013027068635,658946.062607745,5212505.71364839
"113",168,12.0029629709898,657650.422258701,5212506.23182222
"114",169,22.0053114193724,658369.111260118,5212505.41365302
"115",171,321.075551723945,659123.146945532,5212490.01244612
"116",172,97.0228216708929,659146.480285677,5212504.99988245
"117",173,44.010341922025,659167.328813589,5212505.3909261
"118",175,9.00213925528806,658833.50890961,5212497.73195327
"119",176,3005.71357327697,658867.562318871,5212426.70576048
"120",177,12.0028403974138,658969.518871169,5212494.23200723
"121",178,11046.599946366,659128.518835997,5212440.87353978
"122",179,26.0063225934573,658114.879353107,5212483.84755195
"123",180,30.0071701487177,658674.9973,5212483.23217682
"124",181,19.0045175485138,658824.613521258,5212485.15319984
"125",182,15.0035495564807,658967.518724675,5212483.73216912
"126",183,180.043413590553,658390.265334724,5212476.093398
"127",186,138.032641675498,658983.41119301,5212478.98586548
"128",192,9.00210827309638,659269.540845195,5212481.73219995
"129",193,15.003644733486,658171.860449558,5212480.33222154
"130",196,345.085178194946,657654.929835219,5212463.63682677
"131",198,21.0049378182739,659169.533520519,5212470.73236954
"132",201,9.00222077337094,657667.423503896,5212469.73238496
"133",202,34.0079674393346,659268.805497219,5212466.08538237
"134",203,43.0103026959696,658597.654425998,5212459.01162002
"135",204,227.05420728054,658694.882016296,5212452.82956186
"136",205,531.126670745463,658728.823276187,5212442.19420313
"137",208,117.027416874946,659265.472171131,5212453.01469399
"138",211,1948.45577806627,659312.80428081,5212438.23903068
"139",214,24.0059219505638,657674.674034935,5212454.357622
"140",216,5050.22605867742,658178.177885914,5212400.35001242
"141",217,56.0131225952937,659274.77337129,5212446.80416703
"142",218,131.032043263782,657951.971062112,5212442.16029098
"143",219,9.00218156038318,658205.462910649,5212444.7327704
"144",220,12.0028513860889,658849.510081558,5212443.23279352
"145",222,19.0046112607233,658196.883334901,5212441.62755512
"146",223,665.159123008023,658631.34823842,5212419.87751452
"147",224,117.027948318253,658686.275903838,5212435.29701844
"148",229,9.00211349269375,659196.535498182,5212435.73290916
"149",233,12.0028028743109,659359.047400779,5212431.73297083
"150",234,139.032457869325,659373.361398797,5212426.4093119
"151",235,137.032485358737,658911.069334769,5212428.11258869
"152",238,19.0045328753476,658733.922668407,5212425.83832487
"153",239,15.0035147373565,659278.541504416,5212426.73304791
"154",240,575.134355726273,659352.727807489,5212413.15412684
"155",242,15.0035564747814,658913.914798649,5212421.33313117
"156",244,322.07620925302,658968.236168526,5212403.21788251
"157",247,9.00211598363239,659167.533374026,5212413.73324834
"158",248,24.0056340850133,659216.036926493,5212412.73326376
"159",249,573.139670194476,658060.249831761,5212394.99182699
"160",250,105.024982037226,658810.507224935,5212410.35234809
"161",251,229.053892503871,659138.649162436,5212401.07842161
"162",252,345.081060254801,659187.99284352,5212403.40587133
"163",254,75.017639579135,659156.825923131,5212405.28004534
"164",259,2667.64423411043,658342.139962687,5212389.88884657
"165",261,105308.72777,659198.895079835,5212114.45618626
"166",264,271.06479887641,658657.606727397,5212393.94019557
"167",265,572.136371148139,658746.936135334,5212389.04481779
"168",266,478.111622319644,659371.393493309,5212389.45119594
"169",267,177.041507074493,659244.770669411,5212392.21945574
"170",268,29.0067563456541,659444.208810533,5212394.14734341
"171",272,108.025358106301,659206.397331587,5212390.47434768
"172",274,93.0219003468228,659118.497524508,5212388.14224505
"173",275,20.0047051634465,659153.582352234,5212391.63358907
"174",277,96.0227028267109,658988.686941732,5212385.06702364
"175",278,144.033993333665,659040.225438705,5212383.71982219
"176",279,55.0131531264633,658647.295271065,5212385.04278159
"177",281,32.0075484891131,659073.432731964,5212387.01491028
"178",282,81.0189716748137,659282.788729069,5212384.70900447
"179",283,2073.49971271519,658407.064748124,5212350.24266909
"180",284,90.0210879122023,659270.529806517,5212382.02262614
"181",286,935.220089369948,659133.193960564,5212370.47936976
"182",288,12.0029083777918,658250.966243377,5212381.7337417
"183",289,222.053762001888,658259.687602862,5212367.90963051
"184",291,131.030969864776,659000.948654046,5212377.59640091
"185",293,12.0027954648249,659429.052528052,5212381.7337417
"186",297,165.03889264795,659090.873213875,5212365.82489607
"187",298,15.0035739019513,658755.903225663,5212379.3337787
"188",299,14.0032674196118,659382.049085455,5212379.23378024
"189",300,1310.3077099869,659196.038515217,5212357.49976419
"190",301,72.0167527644662,659477.431071363,5212375.956053
"191",302,37.0088118746644,658780.937491639,5212375.13924878
"192",305,9.00210836855695,659261.540259221,5212377.73380337
"193",306,177.041885513288,658971.547268319,5212369.00512439
"194",307,15.0035625261371,658856.110564987,5212375.13384345
"195",308,29.0068885410728,658864.787062535,5212375.07867189
"196",309,9.00212183955591,659087.527514286,5212375.7338342
"197",312,15.0035085080017,659330.145283948,5212375.33384037
"198",314,101.023687849549,659241.291251403,5212371.61508583
"199",315,192.044937874773,659303.642301166,5212367.43187887
"200",318,33.0078652853554,658755.927469862,5212370.15816259
"201",319,12.0028594047762,658762.503709091,5212371.23390358
"202",322,25.0058965085773,659073.086456603,5212369.93392363
"203",323,101.023876379855,659008.214774617,5212365.14983897
"204",324,28.0068307351321,658043.201026363,5212366.12683947
"205",326,12.0028369681677,658998.520995325,5212367.23396525
"206",327,31.0073160104221,659046.524511169,5212365.47592784
"207",328,64.0152352000587,658790.95891819,5212359.62470757
"208",329,882.209234404785,658897.493187744,5212349.89409654
"209",330,3781.89111303419,659094.971592958,5212311.94851772
"210",331,156.036598881154,659232.224009494,5212356.6187443
"211",332,1145.27788821582,658197.07102964,5212336.58159941
"212",333,1819.43448285892,658684.177466596,5212313.14491463
"213",335,117.027662636043,658995.349822893,5212353.68289213
"214",339,50.0118805443635,658857.910696831,5212358.55409908
"215",340,561.13250863782,659028.214792243,5212343.63628986
"216",342,55.013107402192,658759.7762366,5212356.40685946
"217",343,59.0138139369956,659290.745788105,5212356.85276938
"218",346,93.0221575032629,658768.676204184,5212352.90622917
"219",349,30.0070995362767,658977.286106719,5212353.26751392
"220",351,200.048480975413,658233.524965953,5212342.5193463
"221",353,39.0094711082638,658170.768061858,5212348.68296922
"222",354,53.0125016415841,659070.809308689,5212348.79085338
"223",355,25.0058911097003,659083.567224229,5212348.81424924
"224",356,419.098205086193,659263.000986731,5212338.17116751
"225",357,15.0036443965801,658163.859863585,5212347.13427515
"226",358,48.0116195090814,658279.697514362,5212343.67182853
"227",360,366.08715698187,658782.046124011,5212329.77552638
"228",362,154.035991704674,659342.630613975,5212341.17592545
"229",363,18.0042762898374,658861.51096052,5212344.23431986
"230",364,1608.37807453479,659166.783941027,5212314.85044453
"231",366,808.195715746144,658257.600392637,5212328.58109585
"232",371,33.0078101857216,658984.004780622,5212338.67379953
"233",373,21.0051021958061,658171.03181744,5212339.16296947
"234",374,219.051993597852,658872.516332778,5212333.43311652
"235",376,15.0036289643904,658293.069327065,5212337.13442932
"236",378,12.0028085560771,659306.543555325,5212336.2344432
"237",380,111.026037020056,659233.925624074,5212330.70750138
"238",381,9.00213072251063,658958.518065455,5212334.73446632
"239",384,2466.59302661323,658484.609065353,5212242.80603774
"240",385,1254.2975920469,658887.339806008,5212303.33702376
"241",386,74.0174149013183,659143.220782527,5212328.62645238
"242",387,22.0051395483897,659361.502126021,5212330.6436203
"243",388,50.0118322148046,658969.098840405,5212328.95455543
"244",392,44.010467022541,658809.302591251,5212325.30279355
"245",393,28.0065951650613,659113.850870816,5212326.73458966
"246",394,2143.50150206269,659306.350820724,5212283.0110454
"247",396,14.0033085797913,658987.020152987,5212324.2346282
"248",398,9.00212814309634,658995.520775584,5212323.73463591
"249",401,14.0033801360696,658355.973934286,5212322.23465904
"250",405,29.0069963312126,658384.062198406,5212319.38987531
"251",406,55.0128392079787,659375.494059901,5212317.29837151
"252",408,180.042215185502,659241.383227336,5212311.74593186
"253",409,119.028123794036,659011.463119694,5212313.2894188
"254",410,15.0036185625941,658378.475582338,5212315.73475925
"255",414,3409.79618440763,659367.109739589,5212269.53834624
"256",415,116.027395126701,659033.144220833,5212307.10558195
"257",418,179.04337791953,658240.940369403,5212302.4779804
"258",419,43.0101895192056,658929.236851091,5212308.59533444
"259",421,26.0062014670402,658739.617417482,5212308.23487489
"260",422,42.0099868953694,658826.127416599,5212307.04441705
"261",423,128.030823008099,658439.112835994,5212303.27401387
"262",424,326.077703629562,658751.705372193,5212292.40996549
"263",426,759.181203962915,658703.888085304,5212278.9237326
"264",427,58.0136910404544,659045.455467353,5212296.06264876
"265",430,91.0211653182632,659486.699607347,5212289.63626053
"266",431,21.0049676585477,658974.662105009,5212291.44941939
"267",432,68.0161147802719,658928.471747173,5212287.13225906
"268",433,301.071162879351,659001.411572483,5212281.97116021
"269",434,84.0197423357458,659178.427029035,5212288.37803817
"270",437,60.0140653569251,659250.639460831,5212286.68520713
"271",438,559.130401964416,659402.48797062,5212269.5225916
"272",439,9.00213060888927,658980.519676883,5212288.73517553
"273",440,33.0076736484189,659493.254199968,5212284.03827824
"274",441,29.0067904900934,659292.059735889,5212283.01112585
"275",444,9.00212387577631,659068.526122597,5212280.73529887
"276",445,305.072657785611,658768.01230927,5212266.93879027
"277",446,18.0042645956564,658933.182876537,5212278.7353297
"278",448,38.0090120439709,658904.461474696,5212275.63011442
"279",449,137.032336251636,659049.079442821,5212274.62590401
"280",450,9.00212202232797,659088.527587533,5212277.73534512
"281",452,57.0134472093487,659068.877025491,5212275.13889392
"282",453,67.0158657120774,658945.143951587,5212271.6906622
"283",454,15.0035163309658,659279.941606961,5212273.13541604
"284",455,30.0071207959263,658878.512205714,5212270.53545612
"285",456,266.064066049701,658432.490816684,5212261.68672037
"286",457,18.0042697466852,658893.013267792,5212270.73545304
"287",459,15.0036279297492,658301.869971636,5212270.13546229
"288",460,273.065146873152,658719.617784183,5212256.01406829
"289",464,9.00213663547765,658884.512645195,5212266.73551471
"290",468,15.0036466721212,658155.85927761,5212264.33555171
"291",470,12.0028622739483,658717.500412987,5212263.23556867
"292",474,104.025274378713,658150.237712033,5212254.37993597
"293",475,9.00212417065632,659050.524804156,5212259.73562263
"294",477,71.0169113682641,658772.983349874,5212254.0596538
"295",478,18.0043739508546,658161.459687792,5212257.23566118
"296",481,975.240289795096,657712.991969599,5212236.37495716
"297",483,15.0036555790284,658070.853051636,5212256.33567505
"298",485,88.0207714478602,659051.854446995,5212252.24710173
"299",487,14.0034492335399,657718.927276104,5212254.23570743
"300",488,22.0052540958859,658685.270779717,5212253.82662283
"301",489,53.0124835214519,659116.925893879,5212250.15086475
"302",490,31.0074682941777,658424.059566133,5212250.18738275
"303",491,1185.2808911028,658921.088319829,5212237.11065501
"304",492,399.09716281158,658089.963223222,5212241.04167526
"305",495,16.0038106025895,658765.503928831,5212248.23579993
"306",496,48.0113948204962,658876.303710628,5212246.27749679
"307",499,9.00211318465881,659205.536157403,5212247.73580764
"308",501,90.0209836270369,659414.629249449,5212245.31362277
"309",504,551.131522482436,658708.788341147,5212219.94676241
"310",506,9.00219575711526,658070.453022338,5212244.7358539
"311",507,16.0038552657934,658429.979354545,5212244.2358616
"312",508,35.0083205599512,658832.308821714,5212241.65018719
"313",510,120.028094031615,659290.492379714,5212238.99427575
"314",512,80.0192593417596,658439.767571448,5212237.49846548
"315",513,30.0070008292387,659404.350718857,5212237.73596182
"316",514,52.0123550645076,658844.355857902,5212228.12072545
"317",516,9.00217729387805,658304.470162078,5212229.73608516
"318",519,34.0079475567909,659330.927694194,5212227.08906715
"319",520,19.0044835741865,659067.420778483,5212227.15717755
"320",521,143.033503059065,659275.289517984,5212221.35859194
"321",522,23.0053930928116,659239.538647792,5212224.73616225
"322",524,352.082393577963,659298.298633273,5212213.34713329
"323",526,21.0049877327692,658855.939123859,5212221.0219338
"324",527,106.025177252945,658860.926012016,5212216.86835902
"325",530,9.00217973673716,658263.467158961,5212219.73623933
"326",533,12.0029246474151,658080.953791429,5212218.73625475
"327",534,18.0043318276876,658456.981332208,5212217.23627788
"328",536,9.00219249748625,658070.453022338,5212216.73628559
"329",539,318.076559998066,658447.593852203,5212194.1894634
"330",540,44.0105083639501,658692.04400307,5212206.41826285
"331",541,9.00209644110873,659456.554542338,5212208.73640892
"332",543,124.03061931784,657647.849489623,5212200.37363463
"333",544,142.03462130035,658052.789756824,5212203.93366607
"334",545,3963.95036210286,658566.494147426,5212170.61612862
"335",547,146.034960935503,658610.732319171,5212203.16115242
"336",549,3242.77469259716,658676.251864433,5212153.22461827
"337",550,9.00209719582926,659421.551978701,5212206.73643976
"338",554,15.0035053241299,659359.547437403,5212204.7364706
"339",555,28.00653760758,659365.9050459,5212205.34360409
"340",560,443.10573948652,658708.761623962,5212191.35518706
"341",561,63.0147348657192,659322.116124453,5212199.83178431
"342",564,40.0094748616684,658934.516307533,5212195.86160743
"343",568,555.131319342298,658975.773383312,5212187.20520935
"344",570,335.07945204823,658904.752933592,5212187.2053976
"345",571,19.0045656087459,658509.59044853,5212193.15770174
"346",572,28.0065317424014,659407.550953247,5212192.23666331
"347",577,12.0028435128042,658930.015977922,5212187.73673269
"348",580,77.0187736916996,658050.191798118,5212179.49010659
"349",581,479.114173343522,658752.502976624,5212168.1900612
"350",582,21.0049146600359,659315.258479332,5212184.45106906
"351",583,19.0044596203952,659216.642233985,5212182.89470208
"352",584,64.0153740062378,658499.812594229,5212178.20562964
"353",588,9.0020868537249,659584.563917922,5212181.7368252
"354",589,353.081686918274,659641.525596957,5212176.11651525
"355",590,57.0140197780856,657778.624630877,5212177.64916892
"356",593,12.0028813948156,658520.485983377,5212177.23689458
"357",594,9.00207800534554,659697.572194805,5212177.73688687
"358",596,27.0062396215508,659681.237665108,5212176.51468349
"359",597,21.0048856582434,659487.699680594,5212174.73693312
"360",598,16.0039364164695,657768.930938442,5212174.23694083
"361",601,74.0177649491525,658532.135485251,5212168.25054664
"362",602,18.0044245132012,657793.93276961,5212170.2370025
"363",603,74.0175912436389,658841.874387174,5212167.60190799
"364",604,12.0028462292394,658901.51389039,5212170.2370025
"365",605,54.0129933140124,658463.092890938,5212165.70003541
"366",607,52.0121260250744,659409.435706673,5212167.39089253
"367",608,31.007449848199,658502.710487926,5212166.76931403
"368",609,23.0053191131447,659666.569924156,5212167.73704104
"369",610,9.00207839335781,659698.572268052,5212168.73702562
"370",612,228.054156168859,658859.423088303,5212158.7459516
"371",613,12.0027704865206,659708.573000519,5212167.23704875
"372",615,21.0048551216896,659655.997721262,5212166.02278176
"373",620,12.0029514194466,657774.431341299,5212161.23714126
"374",623,12.0029529783642,657767.930865195,5212160.73714896
"375",625,46.0106476231595,659632.306545093,5212159.41108245
"376",626,51.0121202808514,658845.058775146,5212155.58036572
"377",628,9.00208252319135,659651.568825454,5212159.73716438
"378",629,20.0049186763354,657780.431780779,5212158.23718751
"379",630,15.0036879958352,657791.432586494,5212158.7371798
"380",631,39790.102886657,659968.833609839,5212032.34207969
"381",633,48.011528426141,658517.923295682,5212153.57059279
"382",634,9.00212738441769,658995.520775584,5212154.73724147
"383",636,94.0219274342526,659403.305961486,5212148.64159077
"384",640,27.0063105343434,659345.953849197,5212148.70029751
"385",641,315.074775940157,658877.445460917,5212137.05814896
"386",644,9.002152215573,658656.495944935,5212147.73734939
"387",652,47.0112372376898,658655.70865323,5212142.29062486
"388",655,9.00221044733189,657820.434710649,5212141.7374419
"389",656,112.026680939627,658774.290286642,5212136.08574332
"390",657,15.0034548047406,659766.97727813,5212141.13745115
"391",660,74.0181701108813,657830.584102653,5212136.15644686
"392",663,38.0090596245136,658744.081307177,5212135.02701904
"393",665,12.002774241264,659666.069887532,5212138.73748815
"394",667,35.0081789782853,659342.689059814,5212136.19467021
"395",672,60.0146278758766,658055.88528871,5212134.5375529
"396",673,12.0029459805228,657820.434710649,5212133.23757295
"397",674,66.0157517954649,658717.273123613,5212131.66183966
"398",676,30.0071744140878,658645.961840069,5212130.67094585
"399",679,9.00211845140439,659132.53081039,5212132.73758065
"400",680,9.00210349098779,659339.545972468,5212131.73759607
"401",684,110.025242401229,659885.676880945,5212129.14672693
"402",686,86.0203815466375,658920.782743528,5212123.97027396
"403",690,49.0113199991174,659686.101966955,5212123.08466826
"404",692,9.00219226640183,658099.455146494,5212120.73776566
"405",693,87.0201884340786,659558.630984076,5212117.89872898
"406",694,12.0028282410931,659084.527294546,5212119.23778879
"407",696,168.03901397725,659533.685191493,5212114.25572275
"408",697,239.057003520604,658735.275773457,5212110.39901293
"409",698,3887.92508140841,658798.179849203,5212081.59970173
"410",704,9.00212932180148,659008.521727792,5212114.73785817
"411",712,296.068825992785,659499.013733189,5212098.42054218
"412",715,33.0078042091336,658988.035378859,5212107.79857122
"413",717,1530.37563198726,657833.776210675,5212074.32148783
"414",718,22.0052542549092,658693.998691688,5212105.23800464
"415",723,68.0162616062444,658654.569333239,5212103.47332596
"416",725,9.00221225526184,657799.433172468,5212100.73807401
"417",729,1346.3115973082,659629.398553829,5212069.37303011
"418",730,12.0027688635746,659713.07333013,5212097.73812027
"419",735,18.0042243334174,659228.037805455,5212092.73819736
"420",736,9.00208529655356,659612.565968831,5212092.73819735
"421",741,230.054836100637,658746.024241242,5212080.87316289
"422",744,9.00215137866326,658661.496311169,5212085.73830528
"423",748,39.0093121237296,658699.935023909,5212080.6871011
"424",758,56.0135195190087,658354.598833571,5212071.27424256
"425",759,58.0136242018198,659196.587226108,5212070.08337423
"426",760,12.0027771067107,659642.568166234,5212071.23852883
"427",761,9.00210699578747,659297.542896104,5212069.73855196
"428",763,454.109486276284,658393.498709084,5212059.66602003
"429",764,15.0034869103692,659504.95808748,5212067.13859204
"430",765,45.0108755482652,658328.249681501,5212064.36085709
"431",766,27.0063722030609,659049.932168158,5212065.6645407
"432",769,417.096868899505,659525.077546669,5212056.27832783
"433",772,498.120317124616,658336.02468201,5212045.0802976
"434",776,50.0115443496325,659703.71264454,5212057.31874344
"435",786,9.0020666414639,659858.583987532,5212054.73878322
"436",790,30.0071048533719,658946.883880017,5212050.10552132
"437",791,27.0063792639412,659015.077763521,5212050.2944073
"438",794,23.0053075441683,659729.400612919,5212049.73886031
"439",797,9.00217175588477,658437.479903896,5212046.73890656
"440",799,361.083426165831,659678.975264873,5212039.01603394
"441",801,9.00212711875793,658963.518431688,5212045.73892198
"442",802,18.0042084183078,659333.545532987,5212044.2389451
"443",803,4956.18476322517,658656.556897937,5212004.92986397
"444",804,320.075230266986,659169.292877895,5212032.25787982
"445",807,168.039980328642,658801.488707263,5212038.39379712
"446",808,67.0154632604099,659711.110499802,5212040.17184363
"447",809,12.002960962127,657670.423723636,5212042.23897594
"448",810,179.043062846758,658466.163568974,5212036.49884097
"449",811,60.0141162989312,659149.932084883,5212039.5890168
"450",812,22.0051573093224,659255.585277615,5212040.64809137
"451",813,65.0153757510998,658982.765995253,5212037.72366094
"452",814,61.0141334293876,659604.319463206,5212038.37837972
"453",815,57.0135390172654,658861.844318268,5212037.56360942
"454",816,9.00206839002203,659836.582376104,5212039.73901448
"455",818,27.00666294861,657670.868200635,5212034.85020097
"456",819,2044.47221448735,659688.985460226,5211976.69546593
"457",820,136.031407135801,659701.616608671,5212029.91563652
"458",824,15.0035418797343,659042.124188883,5212034.33909774
"459",825,9.00212008727249,659148.531982338,5212034.73909157
"460",828,18.0042048678151,659370.214885368,5212032.9057865
"461",831,185.044658603554,658363.198787768,5212024.37168385
"462",835,16.0038031081203,658841.009458961,5212030.23916095
"463",839,48.0112932793272,659146.96936789,5212027.17670816
"464",842,701.164998160151,659133.318314573,5212015.42269894
"465",843,19.0044377012237,659365.126793411,5212026.63395337
"466",845,19.0045219231979,658817.08665419,5212025.63396879
"467",848,9.00217745918781,658303.470088831,5212025.73923033
"468",850,34.0078436373442,659734.163110069,5212024.00396296
"469",851,764.176178795227,659743.154067316,5212004.23432628
"470",853,28.0064085022896,659980.02145321,5212024.73924574
"471",854,341.081075675844,658831.109906925,5212013.42563718
"472",857,99.023699589743,658625.231028786,5212018.2847998
"473",862,34.0079756556952,659234.655937235,5212018.3569912
"474",863,114.027591869846,658283.951115375,5212016.57270498
"475",867,155.03547724479,659965.933785464,5212008.42981978
"476",868,447.108586946706,658166.549546039,5212012.87813108
"477",871,89.0209754191164,659098.887896898,5212014.24502552
"478",872,49.0112753386493,659806.314853146,5212016.16794932
"479",873,9.00205738423392,659984.593216624,5212017.73935367
"480",874,420.101792996284,658237.622408913,5212012.24896213
"481",876,15.0035503081745,658968.518797922,5212016.73936908
"482",880,31.0074829130608,658370.216912945,5212014.19102128
"483",881,69.0162207559624,659169.794409193,5212011.2756852
"484",883,26.0059892289573,659789.078896883,5212014.73939992
"485",884,42.0095948596718,660018.714763351,5212014.50130835
"486",886,75.0181979862973,658202.689374178,5212012.57943322
"487",888,15.0034548405965,659783.178464727,5212014.13940917
"488",891,25.0057154563838,659998.274218639,5212012.01944185
"489",892,16.0037031858228,659632.067397143,5212012.23943846
"490",894,15.0036307940318,658270.867700987,5212011.33945234
"491",895,84.0199196251051,658912.919487656,5212007.58474832
"492",896,240.057012561592,658854.872974344,5212001.58543605
"493",897,844.195582049608,659599.107637153,5211998.08325862
"494",899,16.0037013066467,659643.068202857,5212008.23950013
"495",900,435.105881821743,658105.903894671,5211999.33963735
"496",901,167.03933378245,659115.391830556,5212000.09890708
"497",904,95.0222267338831,659312.186073854,5212003.61325567
"498",905,2321.54007236805,659477.312202253,5211947.96188574
"499",907,80.0185719041328,659546.986165675,5212004.22706199
"500",911,81.0188689608185,659445.973520455,5212002.13465598
"501",918,37.0087750239181,658899.351569856,5212001.55041407
"502",920,1213.29024804532,658635.517491708,5211976.06233753
"503",923,15.0035927917343,658596.49155013,5212000.73961576
"504",924,12.0028212787583,659170.033557143,5212000.73961576
