"","patch","area_m2","longitude","latitude"
"69",143,2115.50158775426,658905.858889474,5212584.40532146
"70",144,3667.87747826101,658632.5304591,5212575.06073104
"71",146,7541.84269421268,657978.023573631,5212564.36501082
"72",148,46.0109060618852,658916.18887825,5212602.73033443
"73",149,55.0132903585618,658332.144916288,5212598.51221765
"74",151,102.024632567569,658348.689087008,5212590.92659485
"75",157,166.040025427355,658397.254066134,5212577.80903192
"76",159,551.130483205518,658950.733466262,5212566.1446916
"77",163,100.023891248362,658688.618297621,5212576.90073267
"78",166,21.0050745752815,658357.474044156,5212579.73068904
"79",169,53.0125900909188,658859.190035815,5212577.31563193
"80",172,21.0050659503613,658371.47506961,5212576.73073529
"81",174,92.0222263226751,658338.961818729,5212573.35035262
"82",178,26.0063880732632,657826.935186753,5212573.73078154
"83",181,60.0142476361361,658865.394578294,5212568.29753198
"84",184,35.0084353327693,658405.47756,5212565.73090488
"85",187,21.0050026644021,658758.503416104,5212563.73093572
"86",194,21.0050355573185,658581.490451429,5212558.73101281
"87",196,117.027725397842,658931.404968542,5212552.12427706
"88",197,344.084020270937,657998.866383884,5212549.33871575
"89",198,57.0136652288202,658576.542720629,5212549.55571567
"90",199,75.0177931936632,658892.019861701,5212547.85118055
"91",200,36.008624633454,658600.99187974,5212548.73116698
"92",201,76.0181696896616,658662.996421039,5212546.73119781
"93",204,26.0062503186055,658482.983236623,5212544.73122865
"94",205,21.0051548992342,657842.436322078,5212543.73124407
"95",206,123.029539459618,658520.485983377,5212541.84509428
"96",207,44.0105611263134,658544.987777922,5212541.23128261
"97",208,21.0050310001243,658591.491183896,5212541.7312749
"98",209,40.0095789787301,658608.792451065,5212540.45629456
"99",210,79.0188874928863,658655.318643518,5212538.71866312
"100",214,26.0062145893753,658667.996787273,5212536.73135199
"101",216,21.0050462078361,658497.484298701,5212535.73136741
"102",217,31.0074018641026,658698.499021299,5212533.73139824
"103",222,109.026161190472,658535.147607673,5212526.77737702
"104",231,108.025995740434,658454.258910592,5212520.47234341
"105",233,37.0089221641538,658397.963496146,5212520.2991729
"106",238,26.0064205883245,657650.422258702,5212506.23182222
"107",245,21.0049909099762,658833.50890961,5212497.73195327
"108",246,6663.58140909698,658878.113197204,5212377.88075397
"109",250,26.0060967803875,659227.037732208,5212489.73207661
"110",254,36.0085613964475,658824.647149452,5212485.12103659
"111",260,21.0049177316832,659285.542017143,5212475.73229246
"112",262,452.111590561923,657655.586353741,5212464.00902187
"113",267,69.0165307458083,658597.636561528,5212458.97892756
"114",268,279.06662319554,658694.864346488,5212452.79716219
"115",270,699.166743720882,658728.781639812,5212441.1205228
"116",274,2989.69913901002,659322.718042075,5212432.55329944
"117",277,45.0111022022902,657674.646255123,5212454.37706615
"118",279,34.0081488017167,658596.49155013,5212449.99739511
"119",282,50.0120701361448,658359.35418186,5212448.73270873
"120",283,185.045250942552,657951.898393286,5212442.04632533
"121",284,26.0061778892705,658849.510081558,5212443.23279352
"122",287,157.037507416331,658686.217867033,5212435.32527213
"123",289,21.0049337863747,659196.535498182,5212435.73290916
"124",292,196.04576818549,659373.038221405,5212426.63100867
"125",293,220.052167255722,658911.605538607,5212427.30122097
"126",295,21.0050741736486,658348.473384935,5212428.73301708
"127",298,31.0072591626376,659278.541504416,5212426.73304791
"128",302,419.099162979925,658968.356494865,5212403.25369631
"129",303,21.0049367702159,659167.533374026,5212413.73324834
"130",304,44.0103295337758,659216.036926493,5212412.73326376
"131",305,679.165511749568,658060.282910749,5212395.24310632
"132",306,149.035444264155,658810.534072539,5212410.30377101
"133",307,297.069896648114,659138.51441362,5212401.31256442
"134",308,419.098440965754,659188.079031563,5212403.44939735
"135",310,107.025167050189,659156.89708099,5212405.24739786
"136",315,9245.15309024978,659444.548686273,5212321.81927001
"137",317,773.184282688191,658746.920420272,5212388.83971235
"138",318,611.14268259966,659371.132573966,5212389.29827319
"139",319,231.054169500014,659244.751150775,5212392.20544172
"140",323,147.034516191372,659206.352543727,5212390.4614983
"141",325,1257.29589169615,659131.254662825,5212372.44828422
"142",326,37.0087062716484,659153.613435591,5212391.59845447
"143",328,141.033350651298,658988.711766245,5212385.10957618
"144",330,52.0122634389845,659073.468792298,5212386.96443028
"145",333,253.059269302496,659275.1657631,5212382.85625404
"146",337,502.118681422289,659001.049068931,5212365.86346845
"147",339,26.0060593974194,659429.052528052,5212381.7337417
"148",343,298.070253144077,659089.567932185,5212364.08636278
"149",344,28.0065353892278,659382.049085455,5212379.23378024
"150",345,58890.8661953822,659116.524355855,5212167.6822497
"151",346,103.023965389293,659477.420148234,5212376.02509185
"152",347,60.0142870955169,658780.905056831,5212375.10051063
"153",349,236.055845631607,658971.696996799,5212369.25512053
"154",350,30.0071252966882,658856.143900762,5212375.10051064
"155",354,30.0070167512167,659330.178619723,5212375.36717319
"156",355,142.033304257347,659241.334553974,5212371.60009512
"157",356,243.056869340478,659303.646223778,5212367.42943549
"158",359,80.0190641374211,658758.040882227,5212370.48391514
"159",363,44.010378454579,659073.117367957,5212369.93846901
"160",365,51.0124391225982,658043.196124044,5212366.1261392
"161",366,53.0125117126154,659046.524511169,5212365.43210624
"162",367,104.024759401276,658790.967332268,5212359.5802371
"163",369,5117.20613506241,659085.400306101,5212317.21655815
"164",370,212.049732217594,659232.118292994,5212356.50771554
"165",376,78.0185255173419,658857.9722398,5212358.50333063
"166",379,677.161239000823,658776.714498801,5212337.46115988
"167",380,92.0215390780068,659290.759790604,5212356.86455991
"168",383,50.0118325572694,658977.319442494,5212353.27418048
"169",385,279.067634284118,658233.669277599,5212342.61964941
"170",387,93.022589332104,658168.492460947,5212348.18587184
"171",389,553.12960901999,659262.348636691,5212337.89535791
"172",390,74.0179104698764,658279.657533956,5212343.66676104
"173",393,202.047215443454,659342.615504215,5212341.14030815
"174",394,34.00807537543,658861.51096052,5212344.23431986
"175",397,962.23302654046,658256.901189495,5212328.514188
"176",399,55.0130090657622,658984.083574272,5212338.67986004
"177",401,39.0094739091583,658170.998847992,5212339.17029537
"178",404,30.0072576934763,658293.10266284,5212337.1010965
"179",405,26.0060846462147,659306.543555325,5212336.2344432
"180",407,151.035425371199,659233.882604397,5212330.70803833
"181",408,21.0049714297929,658958.518065455,5212334.73446632
"182",412,40.0093432953872,659361.522582065,5212330.65952915
"183",413,76.0179904901888,658969.07146998,5212328.99771266
"184",417,69.0164159863489,658809.304238276,5212325.32881423
"185",419,2543.59513928779,659306.210853018,5212283.80839345
"186",421,28.0066230784578,658987.020152987,5212324.2346282
"187",423,21.0049659284414,658995.520775584,5212323.73463591
"188",426,28.006760843622,658355.973934286,5212322.23465904
"189",428,31.007348606101,658916.514989091,5212319.73469758
"190",429,81.0195368664281,658381.944972243,5212318.04336564
"191",430,4693.09563422116,659372.010413295,5212261.89117337
"192",432,241.056521645893,659241.244166898,5212311.51075799
"193",433,168.039702790265,659011.730296126,5212313.38360503
"194",438,154.03637015287,659033.107944105,5212307.08554196
"195",441,240.058166329749,658241.007180628,5212302.50996315
"196",442,70.0165863126749,658929.144485521,5212308.62058322
"197",444,45.0107325240679,658739.635367515,5212308.17932019
"198",445,67.015934030962,658826.075529358,5212307.04832601
"199",446,170.040936842328,658439.10943501,5212303.34671495
"200",448,408.097253689426,658751.907344763,5212292.38708
"201",449,893.213201060949,658703.711049172,5212278.63118797
"202",450,86.0202998458408,659045.524437922,5212296.07227171
"203",454,62.0146709272522,658976.632295392,5212290.50934172
"204",455,96.0227491206897,658928.474198333,5212287.1518666
"205",459,90.021103526873,659250.606125056,5212286.6352079
"206",460,798.186136843375,659404.362749814,5212265.68164625
"207",461,50.0117067317478,659292.002490317,5212282.99526402
"208",462,104.024528264941,659068.776140909,5212276.14883112
"209",463,513.122215092299,658768.693246241,5212263.18586183
"210",464,34.0080540616182,658933.251509015,5212278.7353297
"211",466,63.0149427169526,658904.434739237,5212275.59252101
"212",467,185.043666523416,659049.130107412,5212274.56782639
"213",468,21.0049514605489,659088.527587532,5212277.73534512
"214",470,98.0232081224094,658945.078305597,5212271.684418
"215",471,30.0070272576122,659279.908271186,5212273.10208322
"216",472,52.0123424528574,658878.512205714,5212270.408535
"217",473,398.095867176802,658431.263368186,5212260.33109084
"218",474,34.0080674748169,658893.013267792,5212270.73545304
"219",475,30.0072567511816,658301.836635861,5212270.10212947
"220",476,374.08923517185,658719.511255451,5212256.60732862
"221",478,21.004984914849,658884.512645195,5212266.73551471
"222",481,180.043752303434,658151.086705838,5212255.97456951
"223",487,34.0082602572511,658161.459687792,5212257.23566118
"224",489,1172.28883328455,657713.031793117,5212236.26414151
"225",491,638.155387903738,658087.145467486,5212241.09014208
"226",493,28.0069020693772,657718.927276104,5212254.23570743
"227",494,40.009557044541,658685.223048948,5212253.81071398
"228",495,82.0193100940087,659116.883322882,5212250.12601469
"229",496,1526.36174994987,658918.354573366,5212237.4627026
"230",507,32.0077081777854,658429.979354545,5212244.2358616
"231",508,56.0133130972972,658832.383827208,5212241.61090207
"232",510,163.038164549798,659290.48102919,5212238.93839727
"233",512,114.027448962559,658439.787090422,5212237.42894901
"234",513,51.0118937312218,659404.335031434,5212237.65753166
"235",514,81.0192460957624,658844.275130242,5212228.09413516
"236",516,21.0050755619886,658304.470162078,5212229.73608516
"237",519,57.0133284734329,659330.913761285,5212227.0694596
"238",521,187.04380552363,659275.300625338,5212221.34584018
"239",523,409.095742128731,659298.132181318,5212214.23510166
"240",525,191.045369347587,658859.704545493,5212217.51637827
"241",527,21.0050829623069,658263.467158961,5212219.73623933
"242",529,26.0063333027647,658080.953791429,5212218.73625475
"243",530,36.0086654587649,658456.981332208,5212217.23627787
"244",531,430.103521045792,658447.687628268,5212194.08082093
"245",532,223.053401627432,658610.994854524,5212204.22526771
"246",535,174.042973132251,657647.784134447,5212200.08136995
"247",536,191.046563172655,658052.655907334,5212203.95114239
"248",537,93.022035091155,658933.236643916,5212193.63986749
"249",540,691.163493610424,658975.86665881,5212187.1028785
"250",542,427.101265039644,658904.834976722,5212187.21917627
"251",543,36.0086489165842,658509.624076724,5212193.1255385
"252",545,115.028043200902,658050.251542753,5212179.47599049
"253",546,37.0086842391465,659216.618050137,5212182.87194283
"254",547,151.036290047865,658500.848783531,5212174.13429341
"255",550,119.029269244551,657776.011288949,5212176.70328936
"256",553,26.0062410812825,658520.485983377,5212177.23689458
"257",555,108.02592845491,658532.079425089,5212168.1629604
"258",556,36.0088511993818,657793.93276961,5212170.2370025
"259",557,880.208985751204,658864.213431179,5212149.62822933
"260",559,85.0204507685266,658463.187669122,5212165.66648473
"261",562,137.032081559038,659288.775830634,5212164.27724037
"262",564,64.0157433000859,657777.99410224,5212159.45591872
"263",567,26.0063966090966,657767.930865195,5212160.73714896
"264",569,31.007626282284,657791.432586493,5212158.7371798
"265",570,243.056431000499,659537.021341188,5212155.86891126
"266",572,355.082275702996,659590.944666947,5212151.90066548
"267",574,79.0189745037933,658517.865538287,5212153.56004443
"268",583,21.0051587457419,657820.434710649,5212141.7374419
"269",584,110.02700466293,657830.608183041,5212136.10116516
"270",588,21.0048784521059,659520.55923013,5212136.73751898
"271",589,92.0224293303327,658055.908478814,5212134.56363946
"272",590,26.0063831347798,657820.43471065,5212133.23757295
"273",591,97.0231471226725,658717.252972184,5212131.69635959
"274",594,36.0083147297264,659693.71080088,5212131.34871318
"275",598,77.0177898618276,659686.1687622,5212123.14032602
"276",601,21.0051109342603,658099.455146494,5212120.73776567
"277",602,123.028542320069,659558.740888396,5212117.87602117
"278",603,214.049698171817,659533.672340085,5212114.29393978
"279",607,57.0134816568461,658988.028998806,5212107.79059686
"280",609,1757.43136644841,657833.532994972,5212074.68156055
"281",610,40.009553233278,658693.998691688,5212105.23800463
"282",612,11989.7963133098,659401.915686086,5212047.57279708
"283",616,21629.9594178983,659903.712471997,5212014.09043883
"284",618,102.024391962535,658654.662477316,5212103.46352219
"285",620,145.033720210224,659492.984796747,5212096.84158236
"286",621,21.0051651613321,657799.433172468,5212100.73807402
"287",624,1863.43125455049,659629.763148935,5212070.68539726
"288",625,26.0060010366724,659713.07333013,5212097.73812027
"289",628,104.024401098781,659230.586069016,5212087.56520019
"290",633,307.073190994794,658746.111629034,5212080.77095515
"291",634,70.0164135955565,659244.238992052,5212084.93831761
"292",635,21.005019513861,658661.496311169,5212085.73830528
"293",636,3890.92220603791,658917.178276745,5212020.22286293
"294",638,63.0150409103371,658699.943571544,5212080.70663682
"295",639,3730.87419279828,659262.885397955,5212026.19820448
"296",643,66.0151642879355,659849.431802062,5212081.51109772
"297",651,86.020768094575,658354.61336952,5212071.27341201
"298",652,88.0206689989718,659196.535498182,5212070.01127502
"299",653,188.044139492908,659216.70718835,5212063.46737205
"300",654,26.0060162635928,659642.568166234,5212071.23852883
"301",655,576.138911738701,658393.688502108,5212059.59113896
"302",656,73.0176406309474,658328.348623298,5212064.30027964
"303",657,537.124743307999,659525.475791343,5212056.36073214
"304",660,651.15728184965,658336.208277712,5212045.18747118
"305",663,77.0177800059319,659703.728489857,5212057.33614577
"306",666,834.18943850245,660182.654485496,5212044.68977748
"307",667,49.0116013982624,658946.864150681,5212050.08579373
"308",669,41.0094580525183,659729.330618397,5212049.73886031
"309",671,21.005058588722,658437.479903896,5212046.73890656
"310",673,744.171890786325,659688.890107304,5212036.88825198
"311",674,21.0049709017621,658963.518431688,5212045.73892198
"312",675,6390.52802451918,658648.814211552,5212006.22552273
"313",677,217.051640265476,658801.442044859,5212038.32889797
"314",679,74.0182624792506,657670.694013703,5212037.46877921
"315",682,96.0227100968186,658982.769841688,5212037.67654628
"316",683,90.020857960335,659604.398703982,5212038.45014546
"317",684,84.0199502632895,658861.808601367,5212037.61999953
"318",685,2581.59627173352,659688.310377363,5211979.22348101
"319",688,30.0070828399039,659042.157524658,5212034.37243055
"320",689,35.0081743707124,659370.233934382,5212032.91054833
"321",691,242.05842662364,658363.152145978,5212024.18553527
"322",694,2322.52880303952,660107.267145446,5212003.97944523
"323",697,32.0076051662327,658841.009458961,5212030.23916095
"324",701,693.163131599897,659130.894326895,5212017.50847699
"325",705,36.008410254406,659365.158959509,5212026.60032816
"326",707,458.108892717748,658830.006469681,5212014.37477672
"327",709,21.0050760394952,658303.470088831,5212025.73923033
"328",711,56.0129191670858,659734.146302115,5212024.04282791
"329",717,57.0133715154661,659234.678642716,5212018.37092288
"330",718,187.045260986488,658281.80005249,5212015.75542703
"331",721,1148.27913790094,658136.314989016,5212006.13238976
"332",725,76.017486241908,659806.290683814,5212016.19990372
"333",726,533.129181019671,658237.589091008,5212012.2816517
"334",728,31.007336677576,658968.518797922,5212016.73936908
"335",731,52.0125512920786,658370.24421023,5212014.23940763
"336",732,790.182192187844,659740.515846387,5212001.35985936
"337",733,109.026449059602,658202.664540555,5212012.54677317
"338",736,338.080293259671,658856.120033136,5212000.36684045
"339",737,458.106185192417,659584.188344563,5211998.42960771
"340",738,76.0176024311222,659612.631763124,5212007.93687322
"341",741,36.0084825938393,659110.029162338,5212007.73950784
"342",743,141.032989553263,659312.019133669,5212003.54099101
"343",744,36.0083607562119,659533.060145714,5212007.73950784
"344",749,115.02678695225,659445.988551078,5212002.14828969
"345",751,2865.66668427936,659475.684390206,5211945.56489924
"346",753,60.0142347120563,658899.347065022,5212001.62293548
"347",755,1445.34573481814,658635.275013522,5211975.66526187
"348",757,31.0074269113247,658596.49155013,5212000.73961576
"349",758,114.027142219857,658787.707309423,5211995.30110312
"350",759,21.0049864471366,658878.512205714,5211998.7396466
"351",761,662.156981974549,658910.284925541,5211981.91211148
"352",764,92.0222264050681,658338.679189334,5211990.39194921
"353",766,28.0064057513082,659969.092081299,5211992.23974681
"354",767,68.0162014820671,658765.54804971,5211990.93094346
"355",768,53.0123489809921,659438.232445685,5211989.09828581
"356",770,70.0166840218881,658752.445829581,5211988.32552145
"357",772,707.167866583593,658870.32490168,5211974.16152483
"358",773,2072.49337391052,658784.45319315,5211955.31029687
"359",774,36.0085512087389,658856.371695224,5211986.12872992
"360",777,70.0165326345304,659026.723060883,5211983.397026
"361",779,3953.9270662994,659242.856624173,5211922.9644425
"362",780,276.066161785799,658577.05896744,5211974.72914722
"363",781,107.025554675347,658690.98445223,5211976.84278794
"364",783,21.0048657798616,659612.565968831,5211981.7399087
"365",784,60.0144802875002,658362.641089264,5211976.423324
"366",785,187.044185678504,659017.971617776,5211967.31232365
"367",786,40.0092367102043,659696.847141701,5211975.01501238
"368",787,21.0050358324952,658562.48905974,5211974.74001662
"369",788,160.038330398849,658598.222926938,5211967.59637676
"370",789,36.0085831831384,658750.113912756,5211971.87894962
"371",790,228.05392353877,658991.932793497,5211964.98139514
"372",791,791.183252649353,659606.279794137,5211948.27771916
"373",793,101.023546080658,659422.482739941,5211967.56190946
"374",797,412.097750689718,658893.530295951,5211962.24506363
"375",798,297.068878253107,659574.670937454,5211952.48446749
"376",799,51.0122998232837,658392.82957482,5211966.11269865
"377",802,479.113386544341,658963.869188067,5211960.96569871
"378",803,1618.37858211272,659312.076098979,5211944.63603082
"379",804,21.0048099676205,659935.589627533,5211964.74017079
"380",806,212.049827264942,659177.788842132,5211952.24036351
"381",810,66.0153774658975,659438.613834396,5211955.75546083
"382",811,358.083192844526,659515.61473391,5211943.44720299
"383",812,177.041636335081,659148.051721174,5211950.02288358
"384",816,2623.59311886423,660311.784927453,5211918.72868042
"385",817,404.09311257329,659758.50735085,5211946.92608901
"386",821,75.0170239609433,660202.129149257,5211949.12707817
"387",822,2683.64563670615,658460.198675565,5211919.6596135
"388",823,309.073489935283,658819.11303323,5211942.99616946
"389",824,93.0223608459055,658488.386858199,5211947.62215514
"390",825,26.0061431968643,659019.522533507,5211950.24039435
"391",826,21.0050487322151,658478.482907013,5211949.74040206
"392",827,499.119231324526,658678.914420562,5211937.1413979
"393",829,59.0141909500817,658469.09238873,5211945.7913104
"394",834,373.08817148162,659004.467811575,5211937.92825173
"395",835,74.0168910107459,660043.205617585,5211943.01077608
"396",837,3782.90627162639,658589.696763734,5211909.29152806
"397",843,1019.23792500462,659373.946921874,5211921.0578217
"398",845,318.072509613237,660069.520820487,5211929.77530106
"399",847,160.036815490283,659810.499215737,5211930.98444123
"400",850,880.207162977429,659128.678255496,5211910.15010336
"401",851,54.01253440656,659545.727740173,5211928.62961642
"402",852,344.079834059085,659554.808831641,5211919.7612131
"403",853,623.144216304237,659634.121319646,5211919.6204812
"404",857,769.175700028689,660013.571932042,5211917.05690076
"405",858,31.0073715377075,658809.507151688,5211928.74072582
"406",861,518.120732191193,659427.150844368,5211919.26596843
"407",862,180.042809679435,658818.035554098,5211919.06309725
"408",863,86.0204403138196,658842.904946626,5211921.62455647
"409",864,41.0094196956779,659852.583548052,5211923.49690423
"410",868,21.0050415079168,658525.48634961,5211921.74083375
"411",869,26.0062192473561,658646.495212468,5211921.24084145
"412",870,53.0123904800566,659330.545313247,5211917.74089541
"413",871,119.027673534147,659492.93535818,5211912.95945653
"414",872,41.0098446016491,658532.242942034,5211910.74100334
"415",873,57.0130876101903,659861.952655311,5211910.58311103
"416",875,59.0134472585632,660082.125783773,5211907.89358961
"417",876,26.0060697503795,659371.548316364,5211906.24107272
"418",877,694.161208833131,659526.906957294,5211890.91710148
"419",878,26.006065675203,659403.050623636,5211905.74108042
"420",879,448.103533027373,659679.381130323,5211894.92428291
"421",881,26.0060355747119,659566.062562857,5211902.74112668
"422",882,765.176208470686,659776.406726926,5211888.36618491
"423",884,274.066216446256,658327.369649487,5211892.34347677
"424",886,31.0071166178386,659878.585452468,5211896.74121918
"425",887,21.0048877036606,659467.555348052,5211896.74121918
"426",891,45.0102480640053,660114.202709403,5211893.91904047
"427",892,70929.1229216146,660154.665619656,5211718.53621921
"428",894,209.048384393362,659627.959440768,5211887.11935796
"429",901,30.0071491494891,658755.13650284,5211889.37466609
"430",904,369.084768825182,659854.185291382,5211879.34311344
"431",907,286.065502210608,659941.499151263,5211874.8779199
"432",908,47.010728773108,660039.001456877,5211883.46482813
"433",910,117.027288246754,659410.303291584,5211878.39107475
"434",911,21.0048862286494,659469.555494545,5211882.74143503
"435",912,280.065979111649,659100.478462831,5211872.63087662
"436",915,825.199488816812,658310.816081407,5211861.82054546
"437",916,82.0198513277574,658278.748766012,5211870.91234911
"438",918,4086.93724997219,659898.182335642,5211826.12067314
"439",919,127.03076988156,658248.639301295,5211867.26923263
"440",921,42.0101997860766,658170.865138565,5211866.38454435
"441",925,186.042068040493,660305.616728831,5211861.16112258
"442",926,66.015372679045,659451.826923353,5211859.83269732
"443",927,62.0143189746304,659697.185069677,5211861.01596353
"444",929,32.0076441499696,658690.998471948,5211858.24181275
"445",930,30.007006331929,659370.914936641,5211858.10848148
"446",931,276.067080965644,658151.288652996,5211851.11148791
"447",932,1583.3753066865,658915.648848585,5211824.98553459
"448",933,131.030287671543,659668.432656005,5211850.43658958
"449",934,204.048957424267,658542.683687599,5211851.12427543
"450",935,1996.47664204173,658695.863557732,5211824.5178838
"451",936,553.130146365613,659140.431931574,5211827.21968707
"452",938,321.076960329461,658574.019499261,5211845.14388385
"453",939,49.0113836645905,659532.25396422,5211849.8643909
"454",940,32.0073505357723,659861.584207273,5211850.24193609
"455",941,1232.28392022059,659760.931543125,5211836.58467913
"456",943,47.0112242812465,658693.434820603,5211847.5717645
"457",944,51.0124061050301,658126.829700464,5211844.09497204
"458",946,53.0121770914411,659852.979803489,5211844.53447692
"459",948,268.06552906218,657965.852077637,5211837.42496952
"460",949,30.0069717161532,659520.925923654,5211841.37540613
"461",955,797.185631894623,659447.720771124,5211819.98456069
"462",956,31.0072032122989,659520.55923013,5211833.74219048
"463",958,137.033322410542,658124.544575319,5211830.18750076
"464",959,107.025696040742,658517.196022789,5211831.48988876
"465",963,95.0224056342558,659072.042169591,5211828.57384911
"466",965,173.042064050009,658141.325265142,5211826.18161341
"467",966,1091.26229988257,658487.575231976,5211819.73232399
"468",969,62.0148737818527,658541.519781986,5211819.46821701
"469",970,21.0048339356435,659795.579372987,5211819.74240633
"470",971,412.093445202248,660226.698327378,5211806.81542117
"471",973,97.0235927547619,658125.663251578,5211813.25797022
"472",974,127.030087831576,658935.665998037,5211812.38031511
"473",977,31.0074702629354,658414.478219221,5211811.74252967
"474",978,377.08689095109,659756.372257372,5211799.55438867
"475",979,212.050696777267,658654.519385075,5211804.5256598
"476",980,169.040217121626,658800.518327654,5211801.48233283
"477",981,94.0224543951917,658683.30641921,5211803.96605382
"478",982,258.061235873291,658881.6403418,5211802.26205568
"479",984,155.03600558039,659523.172324742,5211798.24596356
"480",985,4645.11304218369,658583.979221135,5211769.45356065
"481",987,87.0208162732306,658634.689750118,5211802.85760918
"482",991,47.0113516608253,658348.707444631,5211798.31720474
"483",993,21.0050761679886,658322.47148052,5211793.74280718
"484",994,9119.17342148325,658747.710259689,5211681.00066036
"485",998,21.0049879108556,658841.509495585,5211782.74297678
"486",999,41.0096572429466,659117.529711688,5211782.74297678
"487",1001,61.0145618597162,658704.499460779,5211778.74303844
"488",1002,217.051770403807,658726.625505284,5211775.63709555
"489",1004,358.086153199314,658457.123800743,5211764.97230104
"490",1005,98.0236603192461,658360.770203938,5211772.3859936
"491",1012,21.0049894819385,658855.510521039,5211770.74316178
"492",1013,128.029363718233,659896.274248019,5211766.14948261
"493",1014,384.090531291236,659084.183519367,5211750.53253589
"494",1015,230.053868112213,659284.250618211,5211755.75208857
"495",1016,229255.603370463,659325.696837267,5211263.29712381
"496",1017,26.0059127077984,660138.10446,5211754.74340846
"497",1018,65.0155648882501,658613.077380284,5211750.98962019
"498",1020,63.0148653631331,659058.461893416,5211750.80696122
"499",1021,121.028085486498,659547.015713294,5211745.67743254
"500",1022,236.056227937806,658766.720119601,5211742.91308239
"501",1023,49.0116431292845,658851.571457026,5211748.60064603
"502",1025,26.0061060254229,659201.535864416,5211749.24349326
"503",1028,21.005002858059,658776.504734545,5211744.74356264
"504",1029,327.079259940685,658235.795407473,5211728.05880459
"505",1030,38.0087222959555,659873.637721668,5211733.90162454
"506",1031,21.0049263232213,659236.538428052,5211732.74374765
