"","patch","area_m2","longitude","latitude"
"99",136,3,658440.146765887,5212903.39236558
"100",137,6617,658746.153108499,5212841.57174802
"101",141,174,658391.079953775,5212879.7433049
"102",142,1,658804.506785455,5212898.72577086
"103",143,1,658518.485836883,5212894.72583253
"104",148,1,658781.505100779,5212889.72590961
"105",151,14,658275.468037922,5212881.51175054
"106",152,2,658764.003818961,5212879.72606379
"107",153,47,658750.162379664,5212876.40696603
"108",155,4,658271.217726624,5212873.97615244
"109",156,2,658270.467671688,5212871.22619484
"110",157,811,658260.881272896,5212846.66985335
"111",158,2,658394.476754286,5212860.22636443
"112",159,6,658391.64321342,5212858.05973117
"113",160,8836,658903.828229203,5212784.0478196
"114",163,2,658582.990561299,5212853.72646465
"115",164,2,658558.988803377,5212849.72652631
"116",166,1,658561.488986493,5212848.72654173
"117",167,1,658582.490524675,5212848.72654173
"118",168,1,658596.49155013,5212848.72654173
"119",169,34,658568.871880168,5212845.46188619
"120",171,1,658576.490085195,5212847.72655715
"121",172,1,658586.490817662,5212847.72655715
"122",173,5,658600.491843117,5212846.72657257
"123",174,1,658607.492355844,5212847.72655715
"124",175,9,658612.159364329,5212846.17102558
"125",178,1,658616.493015065,5212846.72657257
"126",179,1,658560.488913247,5212845.72658798
"127",180,1,658577.490158441,5212845.72658798
"128",181,2,658602.992026234,5212845.22659569
"129",182,2,658544.987777922,5212844.7266034
"130",183,2,658554.98851039,5212844.7266034
"131",184,4,658580.990414805,5212843.22662653
"132",185,23,658620.884641061,5212841.85708243
"133",186,1,658547.487961039,5212842.72663424
"134",187,7,658550.916783599,5212842.29806942
"135",188,1,658571.489718961,5212842.72663424
"136",189,1,658586.490817662,5212842.72663424
"137",190,5,658606.892311896,5212842.3266404
"138",191,1,658612.492722078,5212842.72663424
"139",192,4,658628.993930649,5212842.22664195
"140",193,18,658635.383287504,5212841.50443086
"141",194,11,658596.764297379,5212841.27211121
"142",196,1,658546.487887792,5212840.72666507
"143",197,3,658563.489132987,5212839.72668049
"144",198,6,658568.989535844,5212838.56003181
"145",199,1,658570.489645714,5212840.72666507
"146",200,5,658574.289924052,5212839.52668357
"147",201,1,658577.490158441,5212840.72666507
"148",202,5,658582.090495376,5212838.52669899
"149",205,1,658530.486715844,5212838.72669591
"150",206,3,658543.487668052,5212838.72669591
"151",207,1,658598.491696623,5212838.72669591
"152",208,2,658610.992612207,5212838.22670362
"153",210,2,658653.995761818,5212838.72669591
"154",211,4,658584.990707792,5212836.72672674
"155",212,1,658595.491476883,5212837.72671133
"156",216,2,658660.996274545,5212837.72671133
"157",217,2,658622.993491169,5212836.72672674
"158",219,9,658665.496604156,5212835.50452336
"159",224,1,658271.467744935,5212835.72674216
"160",226,1,658541.487521559,5212834.72675758
"161",227,1,658580.490378182,5212834.72675758
"162",231,2,658562.989096364,5212833.72677299
"163",232,1,658582.490524675,5212833.72677299
"164",233,2,658584.990707792,5212833.2267807
"165",237,3,658567.489425974,5212832.06013202
"166",238,3,658669.496897143,5212831.72680383
"167",239,6,658065.952692727,5212831.72680383
"168",240,2282,658192.277019393,5212805.19697622
"169",243,1,658516.48569039,5212830.72681925
"170",244,1,658570.489645714,5212830.72681925
"171",245,2,658582.990561299,5212830.72681925
"172",246,10,658567.589433299,5212828.32685625
"173",250,2,658239.965437662,5212828.72685008
"174",251,2,658534.987045455,5212828.72685008
"175",252,2,658561.989023117,5212828.72685008
"176",255,56,658740.073494842,5212822.54837391
"177",258,1,658571.489718961,5212827.7268655
"178",261,4,658546.987924416,5212825.72689634
"179",263,14,658559.846009017,5212819.51270643
"180",264,1,658546.487887792,5212820.72697342
"181",265,5,658550.08815148,5212820.32697959
"182",267,1,658564.489206234,5212820.72697342
"183",268,1,658576.490085195,5212820.72697342
"184",269,2,658578.490231688,5212820.22698113
"185",274,2,658563.98916961,5212816.72703509
"186",276,35,658752.845858879,5212812.12710601
"187",277,5,658588.690978805,5212814.52706901
"188",278,17,658594.962026341,5212813.72708135
"189",279,6,658600.99187974,5212813.06042496
"190",280,6,658585.65742329,5212811.72711218
"191",281,1,658581.490451429,5212809.72714301
"192",282,166,658537.276369754,5212797.29359977
"193",283,10,658521.386049299,5212803.82723398
"194",284,45,658609.914755486,5212802.03837267
"195",286,50,658746.922567907,5212800.36728732
"196",288,15,658602.82534736,5212799.0606408
"197",290,15,658214.66358452,5212799.393969
"198",291,16,658219.58894526,5212799.28980394
"199",293,10,658594.491403637,5212799.32730336
"200",294,1,658624.493601039,5212799.72729719
"201",295,1,658133.457636883,5212798.72731261
"202",297,15,658627.560492329,5212795.19403375
"203",298,2,658130.957453766,5212796.22735115
"204",299,10,658620.193286078,5212792.72740511
"205",300,8,658633.744278572,5212793.35239548
"206",301,1,658829.508616623,5212794.72737428
"207",303,9,658827.50847013,5212789.39412317
"208",304,1,658595.491476883,5212789.72745136
"209",305,4,658613.742813636,5212789.47745522
"210",306,96,658706.478772413,5212779.55052493
"211",307,13,658628.570822737,5212786.95826329
"212",308,1,658611.492648831,5212787.7274822
"213",309,5,658703.099358234,5212786.5275007
"214",310,2,658620.993344675,5212785.22752074
"215",311,2,658357.474044156,5212783.22755158
"216",312,1,658362.47441039,5212783.72754387
"217",313,1,658569.489572467,5212781.7275747
"218",314,1,658597.491623377,5212778.72762096
"219",315,49,658722.623237169,5212775.0950239
"220",316,2,658624.993637662,5212777.72763637
"221",317,7,658837.794937811,5212777.15621661
"222",318,12,658914.43150316,5212773.64436599
"223",319,41709,658890.522363928,5212596.90647735
"224",323,161,658893.799039629,5212764.97628017
"225",326,1295,658173.39492488,5212730.69670125
"226",327,2,658926.515721558,5212760.22790618
"227",329,1,658877.512132468,5212757.72794472
"228",330,1,658927.515794805,5212757.72794472
"229",331,1,658343.473018701,5212756.72796014
"230",332,1,658341.472872208,5212755.72797556
"231",333,5,658682.497849351,5212752.52802489
"232",335,3,658189.128380953,5212752.39469362
"233",336,4,658343.473018701,5212752.47802567
"234",337,3,658931.516087792,5212751.72803723
"235",338,4,658520.736001688,5212748.97807963
"236",339,15,658525.48634961,5212748.72808348
"237",344,146,658142.643241156,5212735.63239498
"238",346,1,658501.484591688,5212742.72817599
"239",347,1,658503.484738182,5212742.72817599
"240",348,3,658463.481808312,5212741.7281914
"241",349,3,658506.484957922,5212741.7281914
"242",351,4,658192.21194013,5212739.72822224
"243",355,1,658901.51389039,5212738.72823766
"244",358,2,658190.461811948,5212737.22826078
"245",359,8,658707.499680519,5212736.2282762
"246",361,2,658682.997885974,5212731.72834558
"247",362,514,658459.58269005,5212717.05347456
"248",364,2,658736.001768052,5212730.728361
"249",366,33,658740.017213664,5212727.91022263
"250",368,123,658273.280885862,5212712.24084115
"251",371,2,658676.997446493,5212728.72839183
"252",373,15,658502.951365784,5212725.12844734
"253",378,1,658789.505686753,5212724.7284535
"254",379,4,658850.010118182,5212723.22847663
"255",381,2,658312.470748052,5212721.22850746
"256",384,1,658725.500998961,5212721.72849975
"257",387,24,658526.819780606,5212718.60354793
"258",388,2,658737.501877922,5212719.2285383
"259",390,1,658655.495871688,5212718.72854601
"260",397,4,658707.999717143,5212714.72860768
"261",399,1,658674.497263377,5212713.72862309
"262",401,2,658671.99708026,5212712.72863851
"263",406,48,658672.663795759,5212708.81203223
"264",410,10,658678.797578337,5212710.1286786
"265",411,6,658495.150794459,5212709.39535657
"266",412,1,658683.497922597,5212709.72868476
"267",413,6,658700.999204415,5212708.72870018
"268",416,2,658472.982504156,5212707.7287156
"269",417,1,658511.485324156,5212707.7287156
"270",418,1,658611.492648831,5212707.7287156
"271",419,3,658689.498362078,5212707.7287156
"272",420,12,658506.818315671,5212705.89541053
"273",421,251,658983.822707646,5212695.64922056
"274",425,4,658482.983236623,5212703.72877727
"275",426,51,658614.25755722,5212699.45433336
"276",428,5,658628.493894026,5212702.72879269
"277",432,1,658270.467671688,5212701.7288081
"278",433,1200,658540.198260464,5212680.44330294
"279",438,3,658698.499021299,5212700.72882352
"280",440,4,658590.741128961,5212699.47884279
"281",444,14,658654.138629424,5212696.80031266
"282",447,1,658660.496237922,5212696.72888519
"283",448,1,658662.496384416,5212696.72888519
"284",452,22,658258.375876978,5212688.592647
"285",453,3,658265.800663203,5212691.72896228
"286",455,11,658661.859974167,5212691.91077766
"287",456,23,658964.779393608,5212690.16376902
"288",458,1,658262.467085714,5212689.72899311
"289",460,2,658666.996714026,5212689.72899311
"290",462,11,658683.316091098,5212687.91083933
"291",463,1,658263.467158961,5212687.72902395
"292",464,2,658670.997007013,5212687.72902395
"293",465,1,658674.497263376,5212687.72902395
"294",467,3,658664.496530909,5212686.72903937
"295",469,1,658538.487301818,5212682.72910104
"296",471,1,658576.490085195,5212679.72914729
"297",472,391,658170.930969718,5212669.29708307
"298",474,1,658532.486862338,5212677.72917812
"299",476,8,658659.996201299,5212673.47924365
"300",477,12,658253.383087056,5212671.72927063
"301",479,70,658992.334827956,5212668.75788787
"302",480,1,658753.50304987,5212673.72923979
"303",481,3,658756.836627359,5212671.06261424
"304",482,1,658756.50326961,5212668.72931688
"305",483,168,658773.879542273,5212663.47344553
"306",486,2,658374.975325974,5212658.72947106
"307",487,1,658456.481295584,5212658.72947106
"308",488,7,658763.218047124,5212656.72950189
"309",489,4,658784.005283896,5212657.22949418
"310",491,1,658381.475802078,5212656.72950189
"311",494,7,658334.615227087,5212655.15809755
"312",496,1,658434.479684156,5212655.72951731
"313",497,2,658615.992978442,5212655.72951731
"314",499,13,658546.718673926,5212652.96032923
"315",501,8,658553.613409675,5212652.85456163
"316",502,5,658410.877955533,5212651.12958823
"317",505,8,658401.977303636,5212650.10460403
"318",507,3,658440.480123636,5212650.06293801
"319",509,3,658421.812089697,5212649.39628162
"320",511,5,658413.878175273,5212647.1296499
"321",512,1,658438.479977143,5212647.72964065
"322",513,6,658444.313737748,5212646.56299197
"323",514,1,658451.480929351,5212647.72964065
"324",515,6,658408.977816364,5212646.39632787
"325",516,4,658454.981185714,5212645.97966763
"326",519,3,658417.478438961,5212645.39634329
"327",520,10,658424.07892239,5212644.42969153
"328",521,1,658420.478658701,5212643.72970232
"329",522,7,658430.193655955,5212643.01542762
"330",523,7,658448.48070961,5212643.15828256
"331",524,141,658592.973561971,5212639.74394817
"332",525,1,658754.503123117,5212643.72970232
"333",526,17,658917.691545852,5212641.20032955
"334",527,1,658411.47799948,5212642.72971774
"335",528,3,658414.478219221,5212642.72971773
"336",529,1,658437.479903896,5212642.72971774
"337",530,1,658460.481588571,5212642.72971774
"338",534,10,658439.28003574,5212638.22978711
"339",535,6,658451.647608225,5212639.72976399
"340",536,23,658630.146188955,5212638.59934663
"341",539,661,658283.194776305,5212621.86770958
"342",542,1,658430.479391169,5212639.72976399
"343",543,4,658462.981771688,5212639.72976399
"344",547,55,658557.797807055,5212636.34799794
"345",553,14,658911.014586234,5212637.22980253
"346",555,12,658467.482101299,5212636.81314229
"347",558,2,658554.98851039,5212636.72981024
"348",564,1,658246.465913766,5212634.72984107
"349",566,8,658471.482394286,5212632.47987576
"350",571,1,658489.483712727,5212632.72987191
"351",575,1,658298.469722597,5212629.72991816
"352",577,34,658673.055981345,5212621.31828315
"353",578,14,658860.082284453,5212622.87288103
"354",579,1,658683.497922597,5212622.73002608
"355",580,601,658717.447164495,5212602.63715784
"356",581,1335,658906.001859545,5212584.5860449
"357",582,1,658485.48341974,5212612.73018026
"358",584,2660,658630.243270273,5212575.02098721
"359",586,250,657990.767186038,5212597.00242275
"360",590,8,658916.139961623,5212602.73033444
"361",591,5,658971.919046961,5212600.93036219
"362",592,2,658969.518871169,5212600.23037298
"363",593,10,658332.072183688,5212598.43040073
"364",594,3,658706.499607273,5212599.73038069
"365",596,2,658644.995102597,5212598.23040381
"366",598,36,658707.999717143,5212594.14713344
"367",599,1,658959.518138701,5212597.73041152
"368",602,3,658248.132702511,5212596.39709875
"369",604,43,657950.42097521,5212593.26536409
"370",607,5,658343.873048,5212593.53047627
"371",612,4,658348.973421558,5212590.4805233
"372",614,5,658353.873780468,5212588.53055336
"373",616,1,658664.496530909,5212588.73055028
"374",617,2,658406.477633247,5212587.23057341
"375",618,13,658936.362596604,5212585.73059653
"376",620,5,658665.896633455,5212585.3306027
"377",624,23,658399.042306064,5212582.38282206
"378",625,2,658407.977743117,5212584.73061195
"379",627,1,658954.517772467,5212584.73061195
"380",628,11,658871.148029988,5212582.27610434
"381",629,4,658957.267973896,5212583.48063122
"382",630,3393,658040.795972525,5212561.77635341
"383",631,2,658931.016051169,5212582.73064278
"384",632,1,658933.516234286,5212582.73064278
"385",636,7,658689.498362078,5212580.87352856
"386",641,1,658357.474044156,5212579.73068904
"387",642,279,658950.022819595,5212564.94238657
"388",643,6,657841.102891082,5212578.23071216
"389",645,12,658859.260795714,5212577.31405963
"390",647,1,658647.495285714,5212577.73071987
"391",650,1,658371.47506961,5212576.73073529
"392",653,1,658335.472432727,5212575.73075071
"393",658,1,658338.472652467,5212574.73076612
"394",659,2,658342.972982078,5212574.73076613
"395",660,1,658399.477120519,5212574.73076612
"396",661,1,658407.477706494,5212574.73076612
"397",662,1,658409.477852987,5212574.73076612
"398",663,13,658688.113645274,5212573.88462532
"399",666,2,657826.935186753,5212573.73078154
"400",668,9,658208.129772641,5212572.28635937
"401",669,1,658405.47756,5212573.73078154
"402",670,14,658201.962654286,5212569.65941574
"403",671,8,658212.588432532,5212570.60582972
"404",672,1,658336.472505974,5212571.73081238
"405",673,8,658393.726699351,5212571.10582201
"406",674,4,657900.190552078,5212570.48083165
"407",676,2,658338.972689091,5212570.2308355
"408",677,5,658371.47506961,5212569.5308463
"409",679,5,658587.29087626,5212569.93084013
"410",681,2,658198.462397922,5212569.23085092
"411",682,15,658865.377910407,5212568.26419916
"412",683,2,657859.937603896,5212568.73085863
"413",684,12,657840.519515022,5212565.39757669
"414",686,1,658196.462251429,5212566.73088946
"415",688,1,658209.463203636,5212566.73088946
"416",689,309,658358.283164906,5212553.54015433
"417",690,1,658406.477633247,5212566.73088946
"418",692,18,658425.034547936,5212562.28651354
"419",693,2,658588.490964156,5212565.23091259
"420",695,1,658970.518944415,5212565.73090488
"421",696,2,657847.936724935,5212564.23092801
"422",699,1,658404.477486753,5212564.7309203
"423",700,1,658426.479098182,5212564.7309203
"424",704,3,658197.128966927,5212563.39760752
"425",707,1,658345.473165195,5212563.73093572
"426",708,1,658758.503416104,5212563.73093572
"427",709,782,657813.453380912,5212549.52782989
"428",710,180,658151.736753449,5212551.79778637
"429",711,4,658171.46042026,5212562.23095884
"430",714,11,658966.518651429,5212560.18553583
"431",716,515,658425.884879904,5212538.0323028
"432",718,2,657841.936285455,5212559.2310051
"433",721,8850,658620.26391272,5212493.21778559
"434",728,17,658335.178293537,5212555.96634954
"435",729,4,658383.975985195,5212558.7310128
"436",730,1,658395.476827532,5212558.7310128
"437",731,1,658581.490451428,5212558.7310128
"438",737,1,658389.476388052,5212557.73102822
"439",742,44,658931.425172042,5212552.23111302
"440",743,18,657844.547587821,5212553.84219929
"441",745,33,658392.658439292,5212551.45839766
"442",746,4,658400.97723039,5212555.73105906
"443",747,4,658599.991806494,5212555.23106677
"444",748,1,658617.493088312,5212555.73105906
"445",750,113,658002.102883535,5212550.53644888
"446",752,3,658644.495065974,5212554.73107447
"447",753,2,658647.995322338,5212554.73107447
"448",754,1,658675.497336623,5212554.73107447
"449",756,1,658405.47756,5212553.73108989
"450",761,3,658382.475875324,5212552.39777711
"451",765,1,658634.494333507,5212552.73110531
"452",767,1,658376.475435844,5212551.73112073
"453",769,2,658578.990268312,5212551.73112073
"454",770,1,658636.49448,5212551.73112073
"455",771,2,658347.473311688,5212550.23114385
"456",772,1,658352.473677922,5212550.73113615
"457",774,27,657990.669401097,5212545.91639556
"458",776,11,658890.422168925,5212547.7311824
"459",777,7,657850.151172838,5212547.87403734
"460",778,4,658600.99187974,5212548.73116698
"461",779,3,658895.18009316,5212548.39783878
"462",781,5,658388.476314805,5212547.33118856
"463",783,3,658399.47712052,5212547.7311824
"464",784,3,658574.489938701,5212547.7311824
"465",785,1,657801.433318961,5212546.73119781
"466",786,2,658366.97474,5212546.73119781
"467",787,7,658660.496237922,5212546.73119781
"468",788,4,658666.996714026,5212546.73119781
"469",789,1,658393.476681039,5212545.73121323
"470",791,251,658801.410941181,5212531.595973
"471",792,1,658368.47484987,5212544.73122865
"472",793,2,658376.975472468,5212544.23123636
"473",794,3,658391.476534546,5212544.06457226
"474",796,2,658482.983236623,5212544.73122865
"475",797,1,657842.436322078,5212543.73124407
"476",798,2,657851.436981299,5212543.23125178
"477",799,2,658398.477047273,5212543.23125178
"478",801,43,658520.81158862,5212541.89406309
"479",802,1,657800.433245714,5212542.73125948
"480",804,10,658371.175047636,5212540.5312934
"481",806,8,658544.987777922,5212541.23128261
"482",807,1,658591.491183896,5212541.7312749
"483",808,6,658731.334759567,5212541.06461851
"484",809,1,657804.433538701,5212540.73129032
"485",810,1,658397.476974026,5212540.73129032
"486",811,2,658402.977376883,5212540.73129032
"487",812,5,658608.69244374,5212540.5312934
"488",813,7,658653.495725196,5212540.15987056
"489",814,1,658716.50033974,5212540.73129032
"490",815,1,658395.476827532,5212539.73130574
"491",816,5,658712.300032104,5212538.53132424
"492",817,2,658382.975911948,5212538.73132115
"493",818,1,658406.477633247,5212538.73132115
"494",821,1,658386.476168312,5212537.73133657
"495",822,1,658410.477926234,5212537.73133657
"496",823,1,658399.47712052,5212536.73135199
"497",824,2,658577.990195065,5212536.2313597
"498",825,2,658667.996787273,5212536.73135199
"499",826,5,658707.09965122,5212536.13136124
"500",828,1,657799.433172467,5212535.73136741
"501",829,1075,658105.840730462,5212495.72454236
"502",830,10,658371.075040312,5212533.43140287
"503",831,1,658497.484298701,5212535.73136741
"504",832,2,658658.996128052,5212535.73136741
"505",833,10,658381.175780104,5212532.43141828
"506",834,2,658388.976351429,5212534.73138282
"507",835,1,658403.477413506,5212534.73138282
"508",836,1,658367.474776623,5212533.73139824
"509",837,3,658698.499021299,5212533.73139824
"510",838,9,658295.469502857,5212531.28699148
"511",839,13,658559.027267733,5212531.11605395
"512",840,40,658568.06446809,5212529.10646955
"513",841,3,658299.469795844,5212531.73142908
"514",842,9598,658259.205021418,5212411.27006483
"515",844,2,658412.478072727,5212531.23143679
"516",847,10,658575.289997299,5212531.03143987
"517",848,24,658305.720253636,5212528.6898093
"518",849,2,658374.475289351,5212530.2314522
"519",850,2,658409.97788961,5212530.73144449
"520",851,14,658533.629803191,5212529.01718521
"521",854,1,659054.525097143,5212530.73144449
"522",855,2,659057.025280259,5212530.2314522
"523",857,1,658376.475435844,5212529.73145991
"524",858,1,658379.475655584,5212529.73145991
"525",859,1,658414.478219221,5212529.73145991
"526",862,2,658365.974666753,5212528.73147533
"527",864,1,658300.469869091,5212527.73149075
"528",865,3,658355.473897662,5212526.73150616
"529",866,16,658666.434172824,5212525.91901869
"530",868,10,658687.59822291,5212526.73150616
"531",871,5,658378.675596987,5212525.9315185
"532",872,2,658578.990268312,5212526.73150616
"533",873,1,659140.531396364,5212526.73150616
"534",874,1,658538.487301818,5212525.73152158
"535",877,2,658357.474044156,5212524.23154471
"536",879,3,658611.159291082,5212524.3982088
"537",880,1,658680.497702857,5212524.731537
"538",881,1,658312.470748052,5212523.73155242
"539",882,2,658315.470967792,5212523.23156013
"540",883,2,658372.475142857,5212523.23156013
"541",884,5,658536.487155325,5212522.93156475
"542",885,5,658566.489352727,5212523.73155242
"543",886,1,659160.532861299,5212523.73155242
"544",887,2,658360.974300519,5212522.73156783
"545",888,1,658375.475362597,5212522.73156783
"546",889,15,658382.142517576,5212520.46493611
"547",890,1,658451.480929351,5212522.73156783
"548",891,1,658454.481149091,5212522.73156783
"549",892,19,658455.533857772,5212520.20529099
"550",895,1,659139.531323117,5212522.73156783
"551",897,9,658361.252098644,5212519.84272348
"552",898,1,658389.476388052,5212520.73159867
"553",899,2,658398.977083896,5212520.73159867
"554",900,1,658451.480929351,5212520.73159867
"555",901,6,658473.315861905,5212520.06494228
"556",902,2,658511.985360779,5212520.73159867
"557",905,1,658396.476900779,5212519.73161409
"558",906,2,658412.978109351,5212519.73161409
"559",907,1,658544.487741299,5212519.73161409
"560",912,1,658374.475289351,5212518.7316295
"561",913,1,658450.480856104,5212518.7316295
"562",914,49,658467.992342751,5212513.50722026
"563",919,60587,658573.416164381,5212301.98421614
"564",922,1,659146.531835844,5212517.73164492
"565",925,5,658366.474703377,5212516.33166651
"566",928,2,658541.987558182,5212516.73166034
"567",931,1,658373.475216104,5212514.73169117
"568",932,11,658476.48276052,5212513.09535276
"569",934,2,659072.026378961,5212514.23169888
"570",935,3,658363.807841385,5212513.3983784
"571",939,4,658370.474996364,5212510.4817567
"572",942,20,658479.983016883,5212506.23182222
"573",943,1,658650.495505454,5212510.73175284
"574",945,9,658368.252611371,5212506.62070511
"575",946,25,658946.077154265,5212505.73182993
"576",947,3,658395.810185281,5212508.39845548
"577",948,1,658477.482833766,5212508.73178368
"578",950,2,657650.422258701,5212506.23182222
"579",951,1,658376.475435844,5212506.73181451
"580",952,53,658377.664202156,5212501.5620829
"581",953,11,658398.022468524,5212505.1863838
"582",955,3,658462.815092814,5212506.39848632
"583",956,1,658473.482540779,5212506.73181451
"584",957,1,659213.536743377,5212506.73181451
"585",958,27,659221.7966076,5212503.73186077
"586",959,1,659223.537475844,5212506.73181451
"587",960,6,658373.141858355,5212505.06517354
"588",963,6,658509.818535411,5212504.89850944
"589",967,46,659236.451465161,5212501.84058558
"590",968,1,658388.476314805,5212503.73186077
"591",969,15,658471.215708087,5212499.79858807
"592",972,1,658384.476021818,5212501.7318916
"593",973,1,658387.476241558,5212501.7318916
"594",974,6,658390.643140173,5212500.56524292
"595",975,10,658508.685119065,5212501.63189314
"596",977,1,658378.475582338,5212499.73192244
"597",978,1,658465.481954805,5212499.73192244
"598",981,2,658384.976058442,5212498.73193785
"599",982,7,658400.620061373,5212498.44622797
"600",986,1,658833.50890961,5212497.73195327
"601",987,1,659078.526855065,5212497.73195327
"602",988,2,658403.97745013,5212496.2319764
"603",991,80,659087.002475831,5212490.70706158
"604",992,1,658378.475582338,5212494.73199952
"605",993,1,658381.475802078,5212494.73199952
"606",994,1,658386.476168312,5212494.73199952
"607",995,3,658470.482321039,5212494.73199952
"608",996,5,658841.709510234,5212493.93201186
"609",1001,14,658470.910923859,5212490.08921396
"610",1002,2,658383.475948571,5212491.23205348
"611",1003,2650,659161.101582197,5212448.37082751
"612",1006,4,658439.980087013,5212489.23208432
"613",1007,2,658477.482833766,5212490.2320689
"614",1008,6,658483.816630996,5212488.89875612
"615",1009,2105,658870.581933678,5212422.51601079
"616",1011,5,659174.533886753,5212490.33206736
"617",1012,1,658405.47756,5212489.73207661
"618",1013,2,659102.028576364,5212489.23208432
"619",1016,2,659227.037732208,5212489.73207661
"620",1017,3,658391.809892294,5212488.39876383
"621",1018,121,658559.298743432,5212478.58348816
"622",1019,4,658407.977743117,5212487.4821113
"623",1020,1,658411.47799948,5212487.73210745
"624",1022,1,658443.480343377,5212486.73212286
"625",1024,1,659199.535717922,5212486.73212286
"626",1025,3,658115.456318442,5212484.7321537
"627",1027,1,658474.482614026,5212485.73213828
"628",1028,10,658674.9973,5212483.23217682
"629",1029,5,658824.708265039,5212485.13214753
"630",1030,1,659101.52853974,5212485.73213828
"631",1031,367,659240.042771908,5212478.56603623
"632",1032,76,658455.046980007,5212476.57438473
"633",1033,1,658487.483566234,5212484.7321537
