"","patch","area_m2","longitude","latitude"
"1",1,92.0220061202417,658642.994956104,5213155.39572664
"2",2,55982.5173625924,658347.861823054,5212711.22138094
"3",3,1489.35441461782,658796.635154526,5213080.1360028
"4",4,291.069859542069,658533.253241492,5213079.3759066
"5",6,748.178121425037,658779.198782129,5212943.78256282
"6",7,851.202405313321,658818.158784171,5212912.12039396
"7",8,4835.17245895596,658215.5068817,5212819.48185402
"8",9,2878.68520650553,658787.737662889,5212861.64955305
"9",10,1203.2858082288,658853.316677898,5212818.98219567
"10",11,80.0194963836984,658065.952692727,5212831.72680383
"11",12,327.078069896641,658703.419871005,5212827.4363501
"12",14,330.078665706125,658749.578520008,5212805.57266161
"13",15,551.132269673661,658535.37092112,5212798.07759486
"14",16,78.018968743243,658131.957527013,5212797.22733573
"15",17,1023.24415776838,658713.11495005,5212770.15981562
"16",18,45.0107880240248,658569.489572468,5212781.7275747
"17",19,893.212092297734,658861.890607586,5212778.33680951
"18",21,9988.3966945991,658541.825619625,5212716.24300451
"19",22,2363.56011024222,658922.805758766,5212730.24296857
"20",23,2433.59097587946,658168.779171682,5212732.6095486
"21",25,328.078040799272,658807.772268525,5212726.77415367
"22",26,799.19347385937,658267.190835944,5212700.88026048
"23",28,60.0142571916222,658850.010118182,5212723.22847663
"24",29,251.05972993272,658802.598279139,5212709.77649279
"25",30,490.116870706086,658732.793369799,5212702.24308589
"26",31,779.184255762317,658986.182479311,5212687.92799393
"27",32,120.028402433556,658964.868530571,5212690.2289854
"28",33,66.0156443785818,658922.015391948,5212682.72910104
"29",36,1200.28682964901,658666.317497613,5212662.84107433
"30",37,152.036186155077,658789.749125636,5212680.79492033
"31",38,684.166137006658,658170.888740962,5212669.16936857
"32",39,664.158160203748,658773.456318504,5212663.49295183
"33",40,87.0206053559959,658946.666622726,5212658.87889404
"34",41,7966.88740149312,658931.706811114,5212578.32330332
"35",42,52.0124518371304,658615.992978442,5212655.72951731
"36",43,3607.85794029519,658816.522081883,5212587.51598625
"37",44,3435.82414695271,658551.333366408,5212600.99062327
"38",45,117.027999972634,658630.058111156,5212638.64431064
"39",46,1167.28243714204,658282.478834179,5212620.38987365
"40",47,270.06476839591,658557.136815883,5212636.27796535
"41",48,118.028160948743,658716.771546044,5212634.07730876
"42",49,577.136592783354,658961.627478634,5212623.5151093
